"Collection_number","CBG_ACC_BOOL","Scientific_name","Binomial","Binomial_authority_issues","Infra_auth_issues","Project_name","Site_name","latitude_dd","longitude_dd","Datum","Primary_Collector","Associated_Collectors","Habitat","Fide","Determined_by","Aspect","Slope","Notes","latitude_dms","longitude_dms","Long_AutoFill_Flag","Lat_AutoFill_Flag","datum","Country","State","County","Feature","Mang_Name","Unit_Nm","trs","Gen","elevation_m","elevation_ft","aspect","slope","geomorphon","geology","physical_environ","Site","Allotment","Full_name","Name_authority","Genus","Epithet","Infrarank","Infraspecies","Associates","Vegetation","Date_digital","Date_digital_ymd","Date_digital_day","Date_digital_mo","Date_digital_yr","Date_digital_text","Determined_date","Determined_date_ymd","Determined_date_day","Determined_date_mo","Determined_date_yr","Determined_date_text","POW_Query","Family","POW_Name_authority","POW_Full_name","Binomial_authority","POW_Genus","POW_Epithet","POW_Infrarank","POW_Infraspecies","Infraspecific_authority","Directions_BL"
2661,NA,"Erigeron eatonii","Erigeron eatonii",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-249",38.63073,-107.66668,"NAD83","Reed Clark Benkendorf","H. Lovell, C. Davies, N. Oberg, P. Roberts","Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",3,4,NA,"N 38°37'51","W 107°40'0",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","North Fork Valley","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., North Fork Valley, BLM Uncompahgre FO 50N 7W 05","2,328","7,640",3,4,"slope","Sedimentary, clastic","At 7,640 ft (2,328 m), on a slope, 4° slo. 3° asp.; geology: Sedimentary, clastic.","1.1mi at 248° from Poison Spring Gulch.","Green Mountain","Erigeron eatonii","Erigeron eatonii A.Gray","Erigeron","eatonii",NA,NA,"Peraphyllum ramosissimum, Symphoricarpos rotundifolius","Artemisia tridentata, Poa fendleriana, Artemisia arbuscula","05.27.2022",2022-05-27,27,5,2022,"27 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Erigeron eatonii","Asteraceae","Erigeron eatonii A.Gray","Erigeron eatonii","A.Gray","Erigeron","eatonii",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.1 mi. Head to Poison Spring Gulch."
2662,NA,"Peraphyllum ramosissimum","Peraphyllum ramosissimum",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-249",38.63073,-107.66668,"NAD83","Reed Clark Benkendorf","H. Lovell, C. Davies, N. Oberg, P. Roberts","Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",3,4,NA,"N 38°37'51","W 107°40'0",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","North Fork Valley","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., North Fork Valley, BLM Uncompahgre FO 50N 7W 05","2,328","7,640",3,4,"slope","Sedimentary, clastic","At 7,640 ft (2,328 m), on a slope, 4° slo. 3° asp.; geology: Sedimentary, clastic.","1.1mi at 248° from Poison Spring Gulch.","Green Mountain","Peraphyllum ramosissimum","Peraphyllum ramosissimum Nutt.","Peraphyllum","ramosissimum",NA,NA,"Symphoricarpos rotundifolius","Artemisia tridentata, Poa fendleriana, Artemisia arbuscula","05.27.2022",2022-05-27,27,5,2022,"27 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Peraphyllum ramosissimum","Rosaceae","Peraphyllum ramosissimum Nutt.","Peraphyllum ramosissimum","Nutt.","Peraphyllum","ramosissimum",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.1 mi. Head to Poison Spring Gulch."
2663,NA,"Symphoricarpos rotundifolius","Symphoricarpos rotundifolius",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-249",38.63073,-107.66668,"NAD83","Reed Clark Benkendorf","H. Lovell, C. Davies, N. Oberg, P. Roberts","Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",3,4,NA,"N 38°37'51","W 107°40'0",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","North Fork Valley","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., North Fork Valley, BLM Uncompahgre FO 50N 7W 05","2,328","7,640",3,4,"slope","Sedimentary, clastic","At 7,640 ft (2,328 m), on a slope, 4° slo. 3° asp.; geology: Sedimentary, clastic.","1.1mi at 248° from Poison Spring Gulch.","Green Mountain","Symphoricarpos rotundifolius","Symphoricarpos rotundifolius A.Gray","Symphoricarpos","rotundifolius",NA,NA,"Peraphyllum ramosissimum","Artemisia tridentata, Poa fendleriana, Artemisia arbuscula","05.27.2022",2022-05-27,27,5,2022,"27 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Symphoricarpos rotundifolius","Caprifoliaceae","Symphoricarpos rotundifolius A.Gray","Symphoricarpos rotundifolius","A.Gray","Symphoricarpos","rotundifolius",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.1 mi. Head to Poison Spring Gulch."
2664,NA,"Delphinium nuttallianum","Delphinium nuttallianum",NA,NA,"Assess, Inventory, and Monitor","East Green Mountain",38.61723,-107.7232,"NAD83","Reed Clark Benkendorf",NA,"Mixed mountain shrub","Flora of Colorado","R.C. Benkendorf",28,4,NA,"N 38°37'2","W 107°43'24",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 8W 11","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 8W 11","2,465","8,090",28,4,"slope","Sedimentary, clastic","At 8,090 ft (2,465 m), on a slope, 4° slo. 28° asp.; geology: Sedimentary, clastic.","1.7mi at 23° from Green mtn.","Green Mountain","Delphinium nuttallianum","Delphinium nuttallianum Pritz. ex Walp.","Delphinium","nuttallianum",NA,NA,"Peraphyllum ramosissimum, Senecio integerrimus, Lomatium triternatum","Amelanchier alnifolia var. utahensis, Quercus gambelii, Artemisia tridentata var. wyomingensis","05.28.2022",2022-05-28,28,5,2022,"28 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Delphinium nuttallianum","Ranunculaceae","Delphinium nuttallianum Pritz. ex Walp.","Delphinium nuttallianum","Pritz. ex Walp.","Delphinium","nuttallianum",NA,NA,NA,"1.7 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.8 mi. Turn left 0.8 mi. Turn right 1.9 mi. Turn left 0.6 mi. Sharp right. Head to Green mtn."
2665,NA,"Senecio integerrimus","Senecio integerrimus",NA,NA,"Assess, Inventory, and Monitor","East Green Mountain",38.61723,-107.7232,"NAD83","Reed Clark Benkendorf",NA,"Mixed mountain shrub","Flora of Colorado","R.C. Benkendorf",28,4,NA,"N 38°37'2","W 107°43'24",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 8W 11","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 8W 11","2,465","8,090",28,4,"slope","Sedimentary, clastic","At 8,090 ft (2,465 m), on a slope, 4° slo. 28° asp.; geology: Sedimentary, clastic.","1.7mi at 23° from Green mtn.","Green Mountain","Senecio integerrimus","Senecio integerrimus A.Gray","Senecio","integerrimus",NA,NA,"Peraphyllum ramosissimum, Lomatium triternatum, Delphinium nuttallianum","Amelanchier alnifolia var. utahensis, Quercus gambelii, Artemisia tridentata var. wyomingensis","05.28.2022",2022-05-28,28,5,2022,"28 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Senecio integerrimus","Asteraceae","Senecio crassulus A.Gray","Senecio crassulus","A.Gray","Senecio","crassulus",NA,NA,NA,"1.7 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.8 mi. Turn left 0.8 mi. Turn right 1.9 mi. Turn left 0.6 mi. Sharp right. Head to Green mtn."
2666,NA,"Peraphyllum ramosissimum","Peraphyllum ramosissimum",NA,NA,"Assess, Inventory, and Monitor","East Green Mountain",38.61723,-107.7232,"NAD83","Reed Clark Benkendorf",NA,"Mixed mountain shrub","Flora of Colorado","R.C. Benkendorf",28,4,NA,"N 38°37'2","W 107°43'24",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 8W 11","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 8W 11","2,465","8,090",28,4,"slope","Sedimentary, clastic","At 8,090 ft (2,465 m), on a slope, 4° slo. 28° asp.; geology: Sedimentary, clastic.","1.7mi at 23° from Green mtn.","Green Mountain","Peraphyllum ramosissimum","Peraphyllum ramosissimum Nutt.","Peraphyllum","ramosissimum",NA,NA,"Senecio integerrimus, Lomatium triternatum, Delphinium nuttallianum","Amelanchier alnifolia var. utahensis, Quercus gambelii, Artemisia tridentata var. wyomingensis","05.28.2022",2022-05-28,28,5,2022,"28 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Peraphyllum ramosissimum","Rosaceae","Peraphyllum ramosissimum Nutt.","Peraphyllum ramosissimum","Nutt.","Peraphyllum","ramosissimum",NA,NA,NA,"1.7 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.8 mi. Turn left 0.8 mi. Turn right 1.9 mi. Turn left 0.6 mi. Sharp right. Head to Green mtn."
2667,NA,"Lomatium triternatum var. platycarpum","Lomatium triternatum",NA,NA,"Assess, Inventory, and Monitor","East Green Mountain",38.61723,-107.7232,"NAD83","Reed Clark Benkendorf",NA,"Mixed mountain shrub","Flora of Colorado","R.C. Benkendorf",28,4,NA,"N 38°37'2","W 107°43'24",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 8W 11","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 8W 11","2,465","8,090",28,4,"slope","Sedimentary, clastic","At 8,090 ft (2,465 m), on a slope, 4° slo. 28° asp.; geology: Sedimentary, clastic.","1.7mi at 23° from Green mtn.","Green Mountain","Lomatium triternatum var. platycarpum","Lomatium triternatum (Pursh) J.M.Coult. & Rose var. platycarpum (Torr.) Cronquist","Lomatium","triternatum","var.","platycarpum","Peraphyllum ramosissimum, Senecio integerrimus, Delphinium nuttallianum","Amelanchier alnifolia var. utahensis, Quercus gambelii, Artemisia tridentata var. wyomingensis","05.28.2022",2022-05-28,28,5,2022,"28 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Lomatium triternatum var. platycarpum","Apiaceae","Lomatium triternatum (Pursh) J.M.Coult. & Rose subsp. platycarpum (Torr.) Cronquist","Lomatium triternatum subsp. platycarpum","(Pursh) J.M.Coult. & Rose","Lomatium","triternatum","subsp.","platycarpum","(Torr.) Cronquist","1.7 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 1.8 mi. Turn left 0.8 mi. Turn right 1.9 mi. Turn left 0.6 mi. Sharp right. Head to Green mtn."
2668,NA,"Astragalus wingatanus","Astragalus wingatanus",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Astragalus wingatanus","Astragalus wingatanus S.Watson","Astragalus","wingatanus",NA,NA,"Senecio integerrimus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Astragalus wingatanus","Fabaceae","Astragalus wingatanus S.Watson","Astragalus wingatanus","S.Watson","Astragalus","wingatanus",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2669,NA,"Astragalus oophorus var. caulescens","Astragalus oophorus",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Astragalus oophorus var. caulescens","Astragalus oophorus B.Fedtsch. var. caulescens (M.E.Jones) M.E.Jones","Astragalus","oophorus","var.","caulescens","Astragalus wingatanus, Senecio integerrimus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Astragalus oophorus var. caulescens","Fabaceae","Astragalus oophorus B.Fedtsch. var. caulescens (M.E.Jones) M.E.Jones","Astragalus oophorus var. caulescens","B.Fedtsch.","Astragalus","oophorus","var.","caulescens","(M.E.Jones) M.E.Jones","1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2670,NA,"Senecio integerrimus","Senecio integerrimus",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Senecio integerrimus","Senecio integerrimus A.Gray","Senecio","integerrimus",NA,NA,"Astragalus wingatanus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Senecio integerrimus","Asteraceae","Senecio crassulus A.Gray","Senecio crassulus","A.Gray","Senecio","crassulus",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2671,NA,"Agoseris glauca","Agoseris glauca",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Agoseris glauca","Agoseris glauca (Pursh) Raf.","Agoseris","glauca",NA,NA,"Astragalus wingatanus, Senecio integerrimus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Agoseris glauca","Asteraceae","Agoseris glauca (Pursh) Raf.","Agoseris glauca","(Pursh) Raf.","Agoseris","glauca",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
2672,NA,"Lupinus caudatus","Lupinus caudatus",NA,NA,"Assess, Inventory, and Monitor","Green Mountain East-251",38.62508,-107.68379,"NAD83","Reed Clark Benkendorf",NA,"Sagebrush steppe","Flora of Colorado","R.C. Benkendorf",1,3,NA,"N 38°37'30","W 107°41'2",NA,NA,"WGS84","U.S.A.","Colorado","Montrose","West Elk Mountains","BLM","Uncompahgre FO","50N 7W 05","U.S.A., Colorado, Montrose Co., West Elk Mountains, BLM Uncompahgre FO 50N 7W 05","2,387","7,830",1,3,"slope","Sedimentary, clastic","At 7,830 ft (2,387 m), on a slope, 3° slo. 1° asp.; geology: Sedimentary, clastic.","1.8mi at 170° from Crystal crk.","Green Mountain","Lupinus caudatus","Lupinus caudatus Kellogg","Lupinus","caudatus",NA,NA,"Astragalus wingatanus, Senecio integerrimus, Packera multilobata, Delphinium nuttallianum","Artemisia tridentata, Amelanchier alnifolia, Poa secunda, Poa fendleriana, Quercus gambelii, Symphoricarpos oreophilus","05.29.2022",2022-05-29,29,5,2022,"29 May, 2022","12.31.2022",2022-12-31,31,12,2022,"31 Dec, 2022","Lupinus caudatus","Fabaceae","Lupinus caudatus Kellogg","Lupinus caudatus","Kellogg","Lupinus","caudatus",NA,NA,NA,"1.5 hrs from Montrose CO via CO-92 E. Turn R at the 1st cross street on N Townsend Ave 4.9 mi. Con't on US-50 W 12.4 mi. Turn R on D Rd 0.8 mi. Con't on 1900 Rd 1.9 mi. Turn R on F Rd 1 mi. Turn L on 2000 Rd 1 mi. Turn R on G Rd 0.5 mi. Turn L on 2050 Rd 1 mi. Turn R on H Rd 0.3 mi. Turn L on 2075 Rd 0.7 mi. Turn R on CO-92 E 15.3 mi. Slight Con't to follow CO-92 E 10.5 mi. Turn R on Dogwood Ave. Con't to follow Fruitland Mesa Rd 3.3 mi. Turn L on 7745 Rd 1.2 mi. Turn R on A Rd/Black Canyon Rd 0.1 mi. Turn R to stay on A Rd/Black Canyon Rd 0.8 mi. Turn L on Black Canyon Rd 1.9 mi. Turn R to stay on Black Canyon Rd 0.4 mi. Turn R on C77 Rd 2.2 mi. Head to Crystal crk."
